sentence,topic,document
medezeggenschap ondersteuningsaanbod verwerking persoonsgegevens ouder jeugdsteunpunten verband daarmee,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
passend versterken drie zien funderend betreft ten eerste hoorrecht leerling vaststellen bijstellen ontwikkelingsperspectief hoorrecht toepassing daarmee vergelijkbare handelingsplan ten tweede scholen verplicht ondersteuningsaanbod nemen jaarlijks actualiseren schoolgids ten slotte krijgen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
samenwerkingsverbanden taak ouder jeugdsteunpunt richten,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
informeert ondersteunt passend ouder jeugdsteunpunt bundelt verder signalen ouders,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
informeert samenwerkingsverband hierover ten behoeve beleidsontwikkeling passend stelselmatig geëvalueerd eindevaluatie passend verschenen geleid verbeteraanpak,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
randvoorwaarden passend verbeteren hiervan passende ondersteuning bieden elke leerling elke school memorie samenwerkingsverband aanpak andere vijf wetsvoorstellen voorbereiding waarvan versterking positie ouders leerlingen er één begrip passend literatuur aangeduid kruipend concept concept namelijk verschillende betekenissen toegedacht,onderwijs,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
daardoor breidt reikwijdte concept zich steeds verder zo ging passend voorheen leerlingen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
leerlingen gaan iets extra nodig bovendien passend steeds vervlochten geraakt,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
andere actuele vraagstukken spelen werkdruk lerarentekort,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
steeds hogere verwachtingen gewekt vervolgens waargemaakt,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
constateringen belang omdat invloed tevredenheid gemeten,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
reeds uitgevoerde toekomstige evaluaties eindevaluatie blijkt grootste leerlingen ouders tevreden geboden ondersteuning circa geval bijzonder wanneer sprake complexe ondersteuningsbehoefte blijkt vergelijkbaar ouders,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
andere omdat gelijkwaardige gesprekspartner meepraten ondersteuning,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
leerlingen verbeteren hoopt regering onderwijsprogramma extra ondersteuning,onderwijs,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
duidelijk wat leerlingen bieden wat grenzen daaraan duidelijkheid draagt begrip ouders,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
reguliere weliswaar hulp maat geboden leerling laten meedoen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
klas gaat echter zover sprake volledig individueel immers groepsproces waar men én elkaar leert,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
ouders vanaf begin betrokken samenspraak,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
volledige ondersteuningsaanbod één document schoolgids nemen invoering,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
hoorrecht instelling ouder jeugdsteunpunten elk evaluatie,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
wetenschap kamerstukken ii nr tweede voortgangsrapportage verbeteraanpak passend,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
zie daarover waslander passend pers,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
realiseerbare oplossingen stappen verdere verbeteringen passend komen hoorrecht betrekking ontwikkelingsperspectief verdragen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
gehoord besluiten specifiek betreffen hierbij mening minderjarige passend belang gehecht overeenstemming leeftijd,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
rijpheid afdeling ziet toegevoegde waarde concretiseren hoorrecht nationaal niveau meest essentiële beslissingen daarvoor wetgeving noodzakelijk voorstel spitst hoorrecht toe vaststellen bijstellen ontwikkelingsperspectief,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
omdat noodzaak leerlingen extra ondersteuningsbehoefte hierover mening geven aanzienlijk belang geacht zo passend mogelijk ondersteuningsaanbod ontwikkelingsperspectief jaarlijks geëvalueerd a realiseren,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
hoorrecht regering neemt effectueren hoorrecht uitgangspunt leerlingen extra ondersteuningsbehoefte gesprek nodig passend leeftijd,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
leerling zo vermeldt regering denkbaar,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
auditieve beperking tolk ingeschakeld afdeling onderschrijft uitgangspunt realiseren,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
hoorrecht gesprek vergt passend leeftijd,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
daarbij belang leerlingen passende ondersteuning krijgen bieden passende ondersteuning voldoende gewaarborgd daartoe wettelijke verplichting nemen ivrk ivrph zie,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
afdeling raad state voorstel lid meenen verband verankering leerrecht w05 punt,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
raad state ontwikkelingsperspectief instrument gericht leerlingen extra ondersteuningsbehoefte omvat uitstroomprofiel leerling onderwijsdoelen daarbij horen alsook begeleiding ondersteuning daarvoor nodig zie,onderwijs,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
zie bijvoorbeeld 40a vierde lid wpo derde lid wet voortgezet wvo memorie hoorrecht leerling ontwikkelingsperspectief zie,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
afdeling raad state voorstel lid meenen verband verankering leerrecht w05 punt,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
state ivrph afdeling adviseert nader toe lichten,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
wijze passende ondersteuning gewaarborgd hoorrecht leerlingen realiseren perspectief bredere implementatie hoorrecht volgens invoering hoorrecht ontwikkelingsperspectief eerste stap,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
voortvloeit gewerkt handreikingen scholen ertoe bewegen andere beslismomenten,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
leerlingen betrekken afdeling constateert regering wetsvoorstel,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
hoorrecht vooralsnog beperkt ontwikkelingsperspectief overige vertrouwt werken,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
verwezenlijking hoorrecht uitsluitend handreikingen gezet wetgeving beoogd afdeling adviseert aandacht besteden,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
zo ja termijn nadere wetgeving overwogen ten aanzien verdere verwezenlijking hoorrecht medezeggenschap betrekking ondersteuningsaanbod wetsvoorstel leidt wijzigingen regeling medezeggenschap medezeggenschap betrekking passend zowel georganiseerd niveau samenwerkingsverband niveau,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
extra ondersteuning beschreven samenwerkingsverband hiermee mogelijkheid beschikbare middelen zetten manier past eigen situatie medezeggenschapsraad,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
school behoudt adviesrecht ten aanzien extra ondersteuningsaanbod voorheen schoolondersteuningsprofiel leerling oudergeleding medezeggenschapsraad behoudt instemmingsrecht betrekking schoolgids hiervan voorstel daarin voortaan nemen informatie ondersteuningsaanbod uitgezonderd verwijst breed gesprek moment gevoerd,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
getroffen zeggenschap onderwijsprofessionals versterken leiden fundamentele governancestructuur,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
positie schoolleider verantwoording volgens overweegt regering adviesrecht memorie hoorrecht leerling ontwikkelingsperspectief regioplan,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
tussenrapportage voortgang deskresearch den haag,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
indrapport breed gesprek governance mede zeggenschap,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
wetenschap kamerstukken ii nr medezeggenschapsraad ondersteuningsaanbod scherpen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
mede gebaseerd breed gesprek tegelijkertijd benadrukt tweede kamer overweging nemen huidige wetsvoorstel nemen wetsvoorstel zelf bepaalt hierover echter niets wetsvoorstel beoogt positie leerlingen extra ondersteuningsbehoefte,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
passend bredere reflectie mede zeggenschap,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
evenwel rechtstreeks verband wetsvoorstel betreft specifiek eigen merites beoordeeld verband wijst,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
afdeling erop licht constitutionele verhoudingen ongebruikelijk tweede kamer,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
medewetgever overweging geven amendement regelen terwijl regering zelf daarover standpunt inneemt regeling ter zake wetsvoorstel verankerd,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
mede basis breed gesprek standpunt bepalen indien regering alsnog besluit wezenlijke wijziging medezeggenschapsbevoegdheden ten aanzien ondersteuningsaanbod wetsvoorstel,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
gaat afdeling ervan voorstel opnieuw ter advisering voorgelegd ouder jeugdsteunpunten voorgestelde ouder jeugdsteunpunten samenwerkingsverbanden passend krijgen taak informeren,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
adviseren ondersteunen begeleiden passend bijvoorbeeld gaan gesprek specifieke casus,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
waarin school geboden ondersteuning besproken steunpunt ondersteuning bieden klachtenprocedures volgens gaat vorm doelregelgeving zorgplicht waarbij samenwerkingsverbanden zelf ruimte bepalen manier voldaan,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
wettelijke verplichtingen memorie ondersteuningsaanbod school schoolgids zie kamerstukken,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
waarbij nader gedaan werking huidige adviesrecht wenselijkheid instemmingsrecht medezeggenschapsraad zie advies,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
medezeggenschap hoofdlijnen financieel funderend w05 staatscourant nr geleid concept wetsvoorstel instemmingsrecht mr hoofdlijnen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
begroting enkele andere internetconsultatie geweest memorie probleemaanpak motivering instrumentkeuze memorie uitvoerbaarheid,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
handhaarbaarheid vraagt uitvoeringstoets duidelijkheid geven wanneer steunpunten wettelijke taak voldoen merkt denkbaar samenwerkingsverband kader uitvoeren,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
wettelijke taak protocollen opstelt duidelijk recht zorgen bijzonder indien er protocollen beleidsstukken aanwezig afdeling adviseert nader aandacht besteden hoe vast stellen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
ouder jeugdsteunpunten wettelijke taak voldaan bijzonder wanneer protocollen beleidsstukken vastgesteld verwerking persoonsgegevens a verwerking persoonsgegevens scholen scholen bevoegd kader wetsvoorstel persoonsgegevens verwerken hoorrecht ondersteuningsperspectief waaronder bijzondere persoonsgegevens gezondheid verband beroep gedaan,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
zwaarwegend algemeen belang ondersteuningsperspectief ononderbroken ontwikkelingsproces leerlingen gewaarborgd stelt er aanvullende wettelijke waarborgen nodig bijzondere persoonsgegevens verwerken,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
omdat er reeds voldoende wettelijke waarborgen grond algemene verordening gegevensbescherming avg indien beroep gedaan zwaarwegend algemeen belang ter verwerking bijzondere persoonsgegevens geldt algemene zin,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
zo nodig aanvullende passende specifieke getroffen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
zo gelden bijvoorbeeld scholen aanvullende waarborgen wat betreft geheimhouding verband merkt afdeling extra aanvullende waarborgen overwogen bijvoorbeeld ten aanzien toegang bijzondere persoonsgegevens specifieke bewaartermijnen afdeling adviseert,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
voorgaande passen zo nodig aanvullende passende specifieke treffen verwerking bijzondere persoonsgegevens memorie uitvoerbaarheid handhaarbaarheid memorie verwerking persoonsgegevens mogelijk grond tweede lid avg tweede lid a uitvoeringswet avg memorie verwerking persoonsgegevens zie tweede lid,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
kamerstukken ii nr zie tweede lid a vierde lid uitvoeringswet,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
avg zie bijvoorbeeld 18a dertiende lid wpo verwerking persoonsgegevens ouder jeugdsteunpunten wetsvoorstel bepaalt medewerkers steunpunt bevoegd persoonsgegevens waaronder bijzondere persoonsgegevens betreffende gezondheid verwerken zover noodzakelijk uitvoering wettelijke taken steunpunt afdeling merkt bepaling indruk,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
verwerking bijzondere persoonsgegevens betreffende gezondheid toegestaan toestemming verleend betrokkenen leidt afdeling echter af,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
uitsluitend mogelijk basis uitdrukkelijke toestemming sluit uitgangspunt ouder jeugdsteunpunt enkel belangen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
voorgaande adviseert afdeling tekst wetsvoorstel overeenstemming brengen reikwijdte persoonsgegevensverwerking,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
ouder jeugdsteunpunten medewerkers ouder jeugdsteunpunten bevoegd verwerken persoonsgegevens ter uitvoering wettelijke taken geldt taak relevante ontwikkelingen signaleren samenwerkingsverband daarover informeren oog beleidsontwikkeling,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
afdeling wijst erop duidelijk blijkt waarom medewerkers ouder jeugdsteunpunt ten behoeve specifieke taak persoonsgegevens verwerken afdeling adviseert voorgaande gaan wetsvoorstel zo nodig passen,not-matched,advies-raad-van-state-wetsvoorstel-ouders-en-leerlingen-w05-23-00134.pdf
