chunk_text,topic
"De Vergadering zal zich echter de belangrijke rede van den geachten spreker uit 
Zwolle herinneren, die ons door Engelsche en Fransche getuigenissen heeft bewezen, 
dat er in de Engelsche kolonien na de emancipatie wel degelijk werd gewerkt, en dat de 
ware reden van den tijdelijken achteruitgang der Engelsche kolonien eenige jaren later 
niet zoo zeer lag in de emancipatie, als in de groote handelsmaatregelen van sir Robert 
Peel. Ik geloof dat men dat geheel voorbijziet en dat het eene groote waarde heeft bij de 
beoordeeling dezer zaakǳ.188 Hij ontrafelde ook de gedachtegang rond weglopen en de werkelijke basis van dit idee: 
 
ǲWegloopen, ontvlugten naar de bosschen, lui zijn en niet werken, het komt mij voor dat 
dit groote woorden zijn, uit het woordenboek der slavenhouders, waarmede men de 
menschen vrees aanjaagt. De geachte afgevaardigde uit Hoorn heeft gesproken van eene 
Turksche trom; ik geloof dat dit ook behoort tot slagen op die trom, die kinderen kunnen 
bedremmelen, maar die voor eene Vergadering als deze minder doeltreffend zijnǳ.189 Hij oordeelde: 
 
ǲ)",Reparations & Justice
"n reactie op deze bijdrage van Storm van ǯs Gravensande kreeg de heer Mijer 
(conservatief vertegenwoordiger uit Zwolle) het woord. Hij zei: 
 
ǲ) k heb die stellige verklaring van den Minister met genoegen vernomen. De Regering 
moet in deze aangelegenheid niet hinken op twee gedachten;",Reparations & Justice
"KON WACHTEN 
NIMAKO, DELEA & ESAJAS 116 
  
de plantage nu reeds à l'abandon laten; hij zal zeggen: doet gij met de negers, wat gij 
wilt. Mogt dit geval zich voordoen — en ik vraag, of het ondenkbaar is",Reparations & Justice
"Hij vervolgde met de mededeling: 
 
ǲ) k voorzie dus groote misrekening, en geloof bovendien dat de Kamer hiermede een 
eersten stap op een gevaarleken weg zou zetten, want de Regering verklaart ronduit, 
overtuigd te zijn, dat zij, ook na dee tien jaren, de leiding en voortzetting der zaak in 
handen zal moeten houden. De Kamer zou dus hier den eersten stap doen voor eene 
zaak die hoogst kostbaar zal worden, die niet slechts tien jaren,  
maar veel langer zal duren en groote misrekening ten gevolge zal hebben. Ook om de 
moeijelijkheden en twisten , waarin de Regering steeds kan en zal geraken met degenen 
die de werkkrachten verlangen, over al of niet geschiktheid der aangevoerde 
immigranten, moet de zaak niet van de Regering uitgaan. Het moet den 
belanghebbenden zelf overgelaten worden, om zich de werkkrachten te verschaffen, 
noodig om hunne gronden productief te doen",Reparations & Justice
"In augustus 1711 reisde een Franse gezant naar Londen en 
zegde hĳ het asiento in het geheim toe aan de Engelsen als onderdeel 
van een pakket aan vredesvoorwaarden. De Nederlandse gezant in 
Londen, Willem Buys, wist hier niets van af en was juist van plan ‘om 
met Englant t’saemen te handelen met coningh Carel over d’assiento 
en de negroshandel’.12 DE VREDE VAN UTRECHT (1713) EN HET ASIENTO 
51 De vredesonderhandelingen in Utrecht De vredesconferentie ging in Utrecht van start in januari 1712.",Reparations & Justice
"zij zijn 
bekend, vooreerst: de kanker der slavernij, en in de tweede plaats niet minder het zoo 
ongelukkige absenteïsme. Dat de meeste en voornaamste belanghebbenden bij de 
welvaart der kolonie niet in de kolonie zelve aanwezig zijn, dat is voorzeker eene der 
voornaamste redenen van teruggang. Zoo ergens, kan men daaromtrent het 
spreekwoord toepassen: verre van zijn goed, digt bij zijne schade.",Reparations & Justice
"het maken van de verordeningen die verder 
vereischt worden, maar die alle ten doel moeten hebben, wat ook het doel moet wezen 
van den Staat in het algemeen, de handhaving van gezag en regt; en niet het socialistisch 
denkbeeld om den werkman arbeid te geven en voor dien arbeid een genoegzaam loon. Dit moet van zelf komen en komt het niet, dan heeft men te gunstig over de negers 
gedacht; dan zijn zij, gelijk een geacht spreker gisteren heeft gepoogd te staven, niet rijp 
voor de emancipatie; dan zou de geheele wet eene misrekening zijn en de zestien 
millioen toch noodeloos verkwist wezenǳ.166",Reparations & Justice
"vooreerst dat er 
overdragten titulo oneroso hebben plaats gehad na dien tijd; en ten tweede, dat voor 
slaven belasting is betaald. Nog een derde feit, dat er ook manumissien hebben plaats 
gehad, blijkt uit n°. 7 der gewisselde stukken. Er zijn in 1851 en in 1859 slaven 
gemanumitteerd.",Reparations & Justice
"De reactie van de Nederlandse overheid ten aanzien van het slavernijverleden is tot op 
heden beperkt gebleven tot ‘diepe spijt, neigend naar berouw’ (minister Rogier van Boxtel in 
2001) en het meest recent: ‘diepe spijt en berouw’ (minister Asscher in 2013, herhaald door 
minister Ollongren in 2019).21  
 
                                                        
16 Een zelfstandige erkenning van slavernij als misdrijf tegen de menselijkheid maar zonder excuses wordt hier 
buiten beschouwing gelaten daar met recht gesteld kan worden dat de Nederlandse overheid een dergelijke 
erkenning al geuit heeft, zoals bijvoorbeeld door minister Rogier van Boxtel op een VN-conferentie tegen 
racisme in Zuid-Afrika, zie het overzicht van de ‘nationale, maar fragiele aandacht voor het slavernijverleden’ 
bij Miguel Heilbron, ‘ Naar een meerstemmig perspectief op het Nederlandse slavernijverleden’, Beleid en 
Maatschappij 2019, vol. 46 nr. 2, p. 276-285 (279). Een in een wet vervatte erkenning zou wel significant 
anders zijn, daarom wordt in hoofdstuk 3 ten aanzien van de wet, naast excuses, ook eerst de mogelijkheid van 
wettelijke erkenning besproken.",Reparations & Justice
"Genoeg dat ook het woord 
vergoeding aanstoot heeft gegeven, en men nu gekomen is tot de uitdrukking 
tegemoetkoming. Ik geloof dat wij ons bij dat woord moeten houden, want zoo wij hier in 
art. 2 bepalen dat er schadevergoeding zal worden verleend, dan zouden wij, om 
consequent te zijn, in art. 9 misschien tot eene verhooging van de daar gestelde som 
moeten komen. Ook dit wensch ik te voorkomen en op dien grond dring ik er op aan dat 
het woord tegemoetkoming blijve behoudenǳ.151 
 
In tegenstelling tot de bovenstaande argumentatie die vooral gebaseerd was op morele 
argumenten, koos de heer Elout van Soeterwoude voor een systematische benadering in 
het debat. ǲMijnheer de Voorzitter bij de reeds aangevoerde argumenten",Reparations & Justice
"Een tal immigranten, koelies, maken tot 
voorwaarde om naar Suriname te gaan, dat de kosten heen en terug worden betaald. Dit 
is eene der bezwarendste voorwaarden. Nu geloof ik, dat, indien de Regering het 
verkrijgen van gronden in Suriname ge- makkelijk maakt, dit aanleiding zal geven dat 
immigranten na hun verpligten diensttijd zich in Suriname vestigen, dat daardoor de 
bevolking vermeerdert en een nuttig bestanddeel der maatschappij zal uitmaken.ǳ 
 
 
 
Isaäc Dignus Fransen van de Putte (1822-1902). Bron: Fotoarchief Eerste Kamer Het pleidooi van de heer Fransen van de Putte is belangrijk voor een goed begrip van het 
perspectief van de Kamerleden met betrekking tot het belang van Suriname als 
landbouwkolonie.",Reparations & Justice
"Betreffende dit verband stellen zij:  
 
ǲBijzonder in dit verband is [  ] het artikel ͳͳ: ǮDe Maatschappij ontvangt alle 
Vreemdelingen, die de weldaaden der vrijheid vreedzaam wenschen te genieten, 
in haar midden, verleenende denzelven alle zekerheden en beschermenǯ. Daaraan 
zijn nog bepalingen voorafgegaan inzake de invoering van een algemene 
dienstplicht, Burgermachtǯ naast de ǮNationaale Troepenǯ, het beroepsleger 
derhalveǳ ȋVan den Berg en Vis ʹͲͳ͵:.͹ͷȌ.",Reparations & Justice
"Het Tweede Kamerlid De Raadt stelde in het belang van de Staat en met betrekking tot 
de slavenhouders de volgende vraag: 
 
ǲ) s het voorgestelde emancipatieplan overeen te brengen met de  
belangen onzer schatkist? Het valt niet te ontkennen, dat voor de verwezenlijking van den maatregel, waarvan hier 
sprake is, zeer aanzienlijke offers van het moederland gevorderd worden. Gedreven 
door een billijken afkeer die ons tegen de slavernij moet bezielen, meen ik, dat wij aan 
dien  
maatregel belangrijke offers mogen brengen.",Reparations & Justice
"Hoe dikwijls hebt gij niet reeds gezegd dat er een wets-
ontwerp wordt in gereedheid gebragt? Of nu in de wet bepaald wordt een toezigt van 4 
of van 10 jaren, is geheel hetzelfde. De slaaf zal aan de verwezenlijking niet gelooven. Natuurlijk geef ik in mijn beginsel de voorkeur aan den kortsten tijd en zal dus om die 
reden stemmen vóór het amendement van het geachte lid uit Arnhem, hoewel ik er als 
verbetering geene groote waarde aan hechtǳ.211 De kanttekening dient gemaakt te worden dat als rust en orde het hoofddoel van het 
Staatstoezicht moest zijn",Reparations & Justice
"Vervolgens behoorde hij tot de 
Ǯpragmatisch liberalenǯ. (ij wenste onder meer invloed voor de 
volksvertegenwoordigers, toezicht van de Rekenkamer op Indische Baten en 
onafhankelijkheid voor de rechterlijke macht in Suriname. In 1860 sloot hij zich aan bij 
de conservatieven. Met betrekking tot immigratie was hij van mening dat het niet de taak van de regering 
was om arbeiders aan te bieden. De heer van Goltstein: 
ǲMen moet den weg volgen, die steeds ten aanzien van de kolonie Suriname is 
bewandeld, waarbij veel werd overgelaten aan den bijzonderen ondernemingsgeest, 
terwijl de Staat zich daarbij bepaalde tot het verleenen van de noodige ondersteuning.ǳ 
 
Ch. A. baron de Bieberstein Rogalla Zawadsky (1796 - 1880)",Reparations & Justice
"Historisch demograaf Robert Shell schat dat er in de periode 1652 tot 
1808 zo’n drieënzestigduizend slaafgemaakte mannen, vrouwen en kinde­
ren naar de Kaapkolonie werden gebracht.3 Zij waren het bezit van de vrij­
burgers. Er waren aanzienlijke regionale verschillen in het gebruik van 
slaafgemaakten: de meeste woonden in Kaapstad en de wijn- en graan­
districten in de omgeving (Kaapdistrict, Stellenbosch en Swellendam). De veehouders in het binnenland maakten meer gebruik van Khoisan-­
arbeiders en minder van slaafgemaakte mensen. In 1773 had geen enkele 
slavenhouder in de kolonie meer dan 101 slaafgemaakte mensen en slechts 
tien slavenhouders bezaten meer dan vijftig slaafgemaakten. Ook de voc 
bezat slaafgemaakten, in de Slave Lodge in het centrum van Kaapstad.",Reparations & Justice
"school binnen de 
geschiedwetenschap: Frank Ankersmit, Denken over geschiedenis: Een overzicht van moderne 
geschiedfilosofische opvattingen, Groningen: Wolters-Noordhoff 1984, p. 274. 
34 Overigens gaat het niet eens enkel om een oordeel vanuit het nu, want ook ten tijde van de slavernij is er 
altijd verzet en kritiek geweest, ook ten aanzien van de Nederlandse slavernijpraktijk, zie Van Stipriaan 2020, p. 
376 over ‘het veelgehoorde argument dat slavernij toen niet met de maten van nu moet worden gemeten’; 
daarnaast zijn er serieuze kanttekeningen te plaatsen bij het verwante argument dat het ten tijde van de 
slavernij legaal (d.w.z. juridisch in orde) was, zie Richard Croucher & Didier Michel, ‘ “ Legal at the Time”? : 
Companies, Governments and Reparations for Mauritian Slavery’, Journal of African Law 2014 vol. 58 nr. 1, p. 
89-108 (met specifieke aandacht voor Nederland, weliswaar niet in de tijd van Thorbecke en 
Schimmelpenninck, maar van de VOC op p. 95-96 en 106).",Reparations & Justice
"Maar de 
twijfel is gerezen — en daarin deel ik zeer — of niet vele eigenaren en slavenhouders 
hunne kapitalen zullen overmaken naar Europa en de kolonie verlaten. Hoe en met wie 
zullen dan overeenkomsten worden gesloten? Wie zal onder vele andere bemoeijingen 
agenten aanstellen op de plaatsen van uitvoer? Het is mij niet duidelijk welk stelsel zij, 
die de Regering bestrijden, hier zouden willen aannemen; want althans voor de eerste 
jaren zal er wel geen toezigt te houden zijn, omdat er niemand voor de immigratie 
zorgen zal. Het zijn meestal geen eigenaars, maar slechts gevolmagtigden, die in de 
kolonie zich ophouden, en wie zal de gewigtige taak dan op nemen?",Reparations & Justice
"Zijlker vertelde:  
 
ǲ) k geloof dat de schadeloosstelling of tegemoetkoming op zich zelf, de waar in 
aanmerking genomen, alsmede de verdere hieraan verbonden voorwaarden in 't belang 
van den eigenaar, reeds meer dan hoog genoeg is gesteld. Om nu nog bovendien den 
planters eene protectie te schenken, den Staat te laten handelen, voor hen als vader te 
doen optreden en te laten zorgen, zoo als dit in art. 4 omtrent de immigratie wordt 
bedoeld, dit gaat mij te ver, Mijne Heeren. Met den geachten spreker uit Dordrecht 
geloof ik buitendien dat de bemoeijing door het Gouvernement tot bevordering der 
immigratie, op de wijze als dit in art. 4 staat uitgedrukt, is beneden de waardigheid van 
den Staat.ǳ 
Jhr. Mr. H.A.M Van Asch van Wijck (1815 – 1868) 
Mr. Hubert Alexander Maurits van Asch van Wijck werd geboren in Utrecht.",Reparations & Justice
"VRIJHEID NIET KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            44 
  
aanneming van het wetsontwerp tot afkoopbaarstelling der tienden. Maar in de eerste 
plaats moest ik noemen de emancipatie van de slaven in de West-Indië. Dat is de 
gewigtigste emancipatie, want de vraag daarbij is, of het den toestand zal verbeteren of 
verergeren van slaven, slavenhouders, koloniën, en voor- of nadelig voor den Staat. Het 
is gewigtig voor de slaven zelven.",Reparations & Justice
"Gibney et.al. (2007) geeft aan dat op internationaal vlak bijna nooit 
aandacht besteed is aan het principe van erkenning. Centraal stond de gedachte dat de 
‘sterken’ doen wat ze willen en de ‘zwakkeren’ moeten het maar accepteren. Voor 
bepaalde groepen kan het aanbieden van excuses een mogelijke verandering in politieke 
en juridische verhoudingen op internationaal vlak betekenen. Een voorbeeld in dit geval 
is hoe de WWII een verandering bracht in de manier hoe de gelovigen zichzelf zagen 
door het uitblijven van reacties of veroordeling van het nazi beleid ten opzichte van 
onder andere joden. Zelfs de rol van de Katholieke Kerk is volgens Gibney nog steeds 
ter discussie, omdat de Katholieke Kerk niet openlijk een oordeel hierover heeft gedaan.",Reparations & Justice
"area is how to start to resolve that, how to reconcile the problem’ (Howard-Hassmann 2008, p. 146). 
72 Zie uitgebreid: M. Bán, The legal governance of historical memory and the rule of law (diss. Amsterdam), 
Amsterdam: University of Amsterdam 2020, met name p. 47, 119-120 en 128-131, Báns rechtsstatelijke analyse 
van Franse wetten rondom ‘historical memory’ laat zien dat rechtsstatelijke vragen vooral in beeld komen 
(m.n. qua legaliteit, gelijkheid voor de wet en de onafhankelijkheid van de rechter) wanneer ‘memory laws’ in 
de sfeer van het strafrecht worden getrokken (de strafbaarstelling van de ontkenning van misdaden tegen de 
menselijkheid dan wel genocide, in met name algemene wetten) of wanneer ze gekoppeld worden aan 
voorwaarden voor het verkrijgen van burgerschap, zie p. 148. De in deze studie besproken variant van een 
mogelijke erkenningswet blijft buiten die sferen. Op basis van de (erkennings) wet",Reparations & Justice
"Op bladz. 1 van de bijlage der Memorie van 
Toelichting zegt de Regering:  » De stelling dat het staatstoezigt en de aanvoer van 
nieuwe werkkrachten gelijktijdig met de opheffing der slavernij hoogst wenschelijk en 
tot het behoud van Suriname als landbouwende kolonie onmisbaar zijn, wordt bewezen 
uit het voorbeeld van Engelandǳ.92 Van Zuylen van Nyevelt gaf vervolgens het voorbeeld dat hij in Parijs was en een 
opschrift zag met école de natation, oftewel zwemschool. Dit verwonderde hem 
 
89",Reparations & Justice
